"Name","ari (Max)","accuracy","State","Notes","User","Tags","Created","Runtime","Sweep","clustering.min_cluster_size","clustering.reduced_n_dimensions","clustering.reduction_algorithm","data.max_points","data.n_train_samples","name","paths.background_clips_path","paths.labeled_clips_path","paths.save_dir","paths.train_clips_path","preprocessing.clip_duration","preprocessing.high_contrast","preprocessing.overlay","preprocessing.reduce_noise","preprocessing.use_overlay","repeats","results.best_epoch","results.metrics.accuracy","results.metrics.ari","results.metrics.completeness","results.metrics.fmi","results.metrics.homogeneity","results.metrics.nmi","results.metrics.purity","results.metrics.train_loss","results.metrics.v_measure","results.train_time_hrs","strategy","training.arcface_loss_subcenters","training.backbone","training.batch_size","training.clustering_interval_epochs","training.device","training.loss_fn","training.n_clip_replicates","training.n_points_per_batch","training.num_epochs","training.num_workers","save_checkpoints","training.contrastive_loss.different_location_weight","training.contrastive_loss.pseudo_label_weight","training.contrastive_loss.same_clip_weight","training.contrastive_loss.same_location_weight","completeness","fmi","homogeneity","nmi","purity","train_loss","v_measure"
"Arcface loss 4","0.9088011459636092","0.8214676889375685","finished","-","","loss, v2","2026-04-14T22:11:00.000Z","288","","7","3","tsne","","10000","Arcface loss 4","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","4","resnet18","128","1","cuda:0","subcenter_arcface_loss","2","8","10","5","","","","","","0.8629971635547217","0.8530132140925994","0.9032730306756142","0.8826758962868806","0.9069003285870756","10.090689659118652","0.8826758962868806"
"BCE Loss","0.9630566181277608","0.9419496166484118","finished","-","","arch, baseline, clip_length, loss, npoints, nsamples, preprocess, v2","2026-04-14T20:53:12.000Z","282","","7","3","tsne","","10000","BCE Loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.9255","0.9492","0.9415","0.9521","0.9673","0.9543","0.973","0.0086","0.9543","0.32331386731730566","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9717134248144296","0.9635610043719648","0.96060640992948","0.9661279956948504","0.958744067177802","0.006869099102914333","0.9661279956948502"
"BCE Loss","0.9221425889437156","0.8762322015334063","finished","-","","arch, baseline, clip_length, loss, npoints, nsamples, preprocess, v2","2026-04-14T20:43:44.000Z","284","","7","3","tsne","","10000","BCE Loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","9","0.9193","0.9481","0.9416","0.951","0.9687","0.955","0.9759","0.0063","0.955","0.16541065017382303","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9210091924254776","0.9225284448379646","0.9476118273122204","0.9341211455795037","0.9488864549105512","0.004336181096732616","0.9341211455795037"
"BCE Loss","0.9480797244125164","0.9193136181087987","finished","-","","arch, baseline, clip_length, loss, npoints, nsamples, preprocess, v2","2026-04-14T20:39:01.000Z","282","","7","3","tsne","","10000","BCE Loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.9266","0.9413","0.9452","0.9445","0.9599","0.9525","0.969","0.0103","0.9525","0.08681075036525726","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9415849773278624","0.9510467869060636","0.9687489538567894","0.9549738366296824","0.9759036144578314","0.006345707457512617","0.9549738366296828"
"BCE Loss","0.94920492387434","0.8703906535231837","finished","-","","arch, baseline, clip_length, loss, npoints, nsamples, preprocess, v2","2026-04-14T20:48:30.000Z","282","","7","3","tsne","","10000","BCE Loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.8894","0.9221","0.9254","0.9265","0.9445","0.9348","0.9438","0.0151","0.9348","0.24450069699022503","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9059409267038286","0.9210325947938616","0.9626865074280164","0.933452105791008","0.9686016794450528","0.008919287472963333","0.933452105791008"
"BCE Loss","0.9412726866884078","0.9196787148594378","finished","-","","arch, baseline, clip_length, loss, npoints, nsamples, preprocess, v2","2026-04-14T20:33:49.000Z","311","","7","3","tsne","","10000","BCE Loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9428904707596386","0.9397517663143656","0.9561289805515396","0.949463581277924","0.967506389193136","0.008698600344359875","0.949463581277924"
"CE loss","0.94311405560447","0.8386272362175977","finished","-","","loss, v2","2026-04-14T20:58:11.000Z","299","","7","3","tsne","","10000","CE loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","cross_entropy_loss","2","8","10","5","","","","","","0.940616904245597","0.8657229623830093","0.9302167092018272","0.9353878987395464","0.8974078130704637","0.03961047902703285","0.9353878987395462"
"CE loss","0.9424403715321812","0.9069003285870756","finished","-","","loss, v2","2026-04-14T21:03:11.000Z","276","","7","3","tsne","","10000","CE loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","6","0.9288","0.9431","0.9587","0.9463","0.9618","0.9603","0.9613","0.1047","0.9603","0.08332313650184207","supervised","1","resnet18","128","1","cuda:0","cross_entropy_loss","2","8","10","5","","","","","","0.948425866869692","0.9310814064108908","0.9527633843472456","0.950589677637651","0.945600584154801","0.06107911467552185","0.950589677637651"
"CE loss","0.9482598484760504","0.9127418765972984","finished","-","","loss, v2","2026-04-14T21:12:25.000Z","274","","7","3","tsne","","10000","CE loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","2","0.9284","0.9432","0.9472","0.9465","0.9516","0.9494","0.9566","0.9795","0.9494","0.23682664732138317","supervised","1","resnet18","128","1","cuda:0","cross_entropy_loss","2","8","10","5","","","","","","0.9294738492552438","0.9425411239440048","0.9623280895552284","0.9456156855487324","0.968236582694414","0.04468681290745735","0.9456156855487324"
"CE loss","0.9432045692639012","0.90543994158452","finished","-","","loss, v2","2026-04-14T21:07:47.000Z","277","","7","3","tsne","","10000","CE loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","7","0.9197","0.9424","0.9459","0.9457","0.9596","0.9527","0.9609","0.1598","0.9527","0.16013365169366203","supervised","1","resnet18","128","1","cuda:0","cross_entropy_loss","2","8","10","5","","","","","","0.939780840552608","0.9415078877465318","0.9568781455114872","0.9482524317788112","0.9539978094194962","0.08968485891819","0.9482524317788112"
"CE loss","0.9201279387965372","0.8313253012048193","finished","-","","loss, v2","2026-04-14T21:17:00.000Z","287","","7","3","tsne","","10000","CE loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","6","0.9248","0.9483","0.9391","0.9512","0.9693","0.9539","0.9748","0.04","0.9539","0.3135605134566625","supervised","1","resnet18","128","1","cuda:0","cross_entropy_loss","2","8","10","5","","","","","","0.8904335449570118","0.8820923143879684","0.9488634208756483","0.9187203972229137","0.9448703906535232","0.07065752893686295","0.9187203972229137"
"Contrastive loss","0.018966283028062615","0.10295728368017525","finished","-","","loss, v2","2026-04-14T20:47:45.000Z","408","","7","3","tsne","","10000","Contrastive loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","1","0.1124","0.0123","0.215","0.0797","0.2485","0.2306","0.2501","-3.3342","0.2306","0.2323120602634218","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","8","10","5","","","","","","0.22259477750257","0.07088576358353127","0.28584204333979113","0.2502845719658375","0.2712668857247171","-3.310295820236206","0.25028457196583753"
"Contrastive loss","0.016123794003371765","0.10295728368017525","finished","-","","loss, v2","2026-04-14T21:01:27.000Z","408","","7","3","tsne","","10000","Contrastive loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","4","0.1464","0.0206","0.2446","0.103","0.2572","0.2508","0.2749","-3.3019","0.2508","0.4607142515977224","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","8","10","5","","","","","","0.1960807217019799","0.2309350055722074","0.006581566492335997","0.0127356531819027","0.10441767068273092","-3.3281397819519043","0.0127356531819027"
"Contrastive loss","0.012271298795571591","0.10441767068273092","finished","-","","loss, v2","2026-04-14T20:40:54.000Z","410","","7","3","tsne","","10000","Contrastive loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","4","0.1066","0.0085","0.237","0.0865","0.2762","0.2551","0.2632","-3.3309","0.2551","0.11823283003436195","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","8","10","5","","","","","","0.2207420171079856","0.22938505061216283","0.011544168001937426","0.021940890969260413","0.1058780576852866","-3.3349435329437256","0.021940890969260416"
"Contrastive loss","0.02059161839685632","0.13253012048192772","finished","-","","loss, v2","2026-04-14T20:54:34.000Z","412","","7","3","tsne","","10000","Contrastive loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","0","0.1281","0.019","0.2297","0.0997","0.2433","0.2363","0.2541","-3.3066","0.2363","0.34571583489576974","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","8","10","5","","","","","","0.24705425890126428","0.0938133439788264","0.27595663934308734","0.2607068542955594","0.26944140197152244","-3.2997241020202637","0.2607068542955594"
"Contrastive loss","0.008488683403275727","0.1095290251916758","finished","-","","loss, v2","2026-04-14T20:33:49.000Z","424","","7","3","tsne","","10000","Contrastive loss","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","8","10","5","","","","","","0.27937315728711226","0.23359608531063145","0.008334969408853619","0.01618700692527627","0.1095290251916758","-3.328617572784424","0.01618700692527627"
"Contrastive loss 32ppb","0.014780387003387336","0.11792625045637094","finished","-","","loss, v2","2026-04-14T21:30:51.000Z","441","","7","3","tsne","","10000","Contrastive loss 32ppb","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.1292","0.0135","0.2262","0.0896","0.2569","0.2406","0.2647","-3.3399","0.2406","0.367955720755789","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","32","10","5","","","","","","0.23079062180475268","0.1728162617091389","0.10695293691135264","0.14616850078472576","0.15735669952537423","-3.339385747909546","0.1461685007847258"
"Contrastive loss 32ppb","0.0135093640207091","0.11391018619934284","finished","-","","loss, v2","2026-04-14T21:23:19.000Z","448","","7","3","tsne","","10000","Contrastive loss 32ppb","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","1","0.1157","0.0115","0.2182","0.081","0.2603","0.2374","0.2556","-3.3134","0.2374","0.2461229003138012","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","32","10","5","","","","","","0.22716243183626753","0.0804117758478379","0.2626900430823727","0.2436378789988836","0.26250456370938297","-3.326985120773315","0.2436378789988836"
"Contrastive loss 32ppb","0.01146217719570164","0.10478276743336984","finished","-","","loss, v2","2026-04-14T21:15:54.000Z","444","","7","3","tsne","","10000","Contrastive loss 32ppb","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","0","0.1128","0.0169","0.2233","0.0769","0.2795","0.2483","0.2625","-3.2082","0.2483","0.1225163761774699","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","32","10","5","","","","","","0.20436420454230436","0.23194033277406603","0.007207901956372821","0.013924681982993452","0.10514786418400876","-3.3193883895874023","0.013924681982993452"
"Contrastive loss 32ppb","0.01692611220849431","0.1077035414384812","finished","-","","loss, v2","2026-04-14T21:08:33.000Z","441","","7","3","tsne","","10000","Contrastive loss 32ppb","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","32","10","5","","","","","","0.2372638990916004","0.08423302223538313","0.27922844351529363","0.2565413803090639","0.2741876597298284","-3.33651065826416","0.25654138030906387"
"Contrastive loss 32ppb","0.01627813225992175","0.12705366922234393","finished","-","","loss, v2","2026-04-14T21:38:13.000Z","433","","7","3","tsne","","10000","Contrastive loss 32ppb","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","1","0.0902","0.0148","0.1851","0.067","0.2371","0.2079","0.2388","-3.3329","0.2079","0.49426201926337343","contrastive","1","resnet18","128","1","cuda:0","contrastive_point_loss","2","32","10","5","","","","","","0.24836273136086576","0.09054589120768734","0.27636811577743403","0.2616180865671449","0.27090178897407813","-3.332456588745117","0.2616180865671449"
"HawkEars","0.40375895006278306","0.5052939028842643","finished","-","","arch, v2","2026-04-14T20:51:20.000Z","300","","7","3","tsne","","10000","HawkEars","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","6","0.5659","0.4721","0.767","0.5323","0.6632","0.7113","0.613","0.0239","0.7113","0.090721861521403","supervised","1","hawkears","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.6748842504215358","0.3879441645741978","0.6763554886948111","0.6756190686114598","0.6644760861628332","0.02199246361851692","0.6756190686114598"
"HawkEars","0.42178440201892864","0.4994523548740416","finished","-","","arch, v2","2026-04-14T21:01:22.000Z","303","","7","3","tsne","","10000","HawkEars","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","9","0.5853","0.493","0.7474","0.5379","0.6968","0.7212","0.6586","0.0241","0.7212","0.25824981172879535","supervised","1","hawkears","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.6960143167261956","0.418430454293887","0.6493107961004007","0.6718518903452795","0.6283315078495801","0.02347285859286785","0.6718518903452794"
"HawkEars","0.5891220635694457","0.6151880248265791","finished","-","","arch, v2","2026-04-14T21:06:25.000Z","304","","7","3","tsne","","10000","HawkEars","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","8","0.5681","0.4218","0.7289","0.4745","0.6728","0.6998","0.6583","0.0217","0.6998","0.3424250747760137","supervised","1","hawkears","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.8189073940774324","0.5857096892718267","0.7049239990197553","0.7576526873968834","0.6637458926615553","0.02019515074789524","0.7576526873968834"
"HawkEars","0.4721094984736235","0.5812340270171595","finished","-","","arch, v2","2026-04-14T20:45:53.000Z","326","","7","3","tsne","","10000","HawkEars","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","hawkears","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.7045374679866088","0.44578368235908145","0.6894225014493487","0.6968980375249345","0.6849215041986126","0.022984564304351807","0.6968980375249345"
"HawkEars","0.49300942039582746","0.5852500912741877","finished","-","","arch, v2","2026-04-14T20:56:21.000Z","301","","7","3","tsne","","10000","HawkEars","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","2","0.5403","0.4038","0.7108","0.4554","0.6574","0.6831","0.6375","0.0274","0.6831","0.17455360054969787","supervised","1","hawkears","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.7473659367777334","0.5379402861216029","0.696808775869242","0.7212024126609435","0.6586345381526104","0.02413810044527054","0.7212024126609434"
"None samples","0.944003896353338","0.9251551661190216","finished","-","","nsamples, v2","2026-04-14T22:36:12.000Z","1777","","7","3","tsne","","","None samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","4","0.9493","0.9571","0.9734","0.9597","0.969","0.9712","0.9657","0.0012","0.9712","2.0394821998145845","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.962770192058188","0.94239077675703","0.9582291355981268","0.960494296519206","0.950711938663746","0.000013569513612310402","0.960494296519206"
"None samples","0.9571214544784492","0.913837166849215","finished","-","","nsamples, v2","2026-04-14T22:06:37.000Z","1774","","7","3","tsne","","","None samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","0","0.9438","0.9533","0.9736","0.9563","0.9621","0.9678","0.9609","0.0044","0.9678","1.5463565357526143","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.933050841425447","0.9447715196632144","0.968233671692322","0.9503167314896358","0.9740781307046368","0.00002051927185675595","0.950316731489636"
"None samples","0.9533004944119025","0.8944870390653523","finished","-","","nsamples, v2","2026-04-14T21:33:04.000Z","2012","","7","3","tsne","","","None samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","5","0.9449","0.9471","0.9642","0.9503","0.955","0.9596","0.9606","0.0001","0.9596","0.9854695503579246","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.92953065271059","0.9286421080357314","0.9621578096224576","0.9455628604785516","0.9576487769258852","0.00010033407306764276","0.9455628604785516"
"None samples","0.9485220341505686","0.8908360715589632","finished","-","","nsamples, v2","2026-04-14T20:33:51.000Z","1790","","7","3","tsne","","","None samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9388018606812552","0.9380867108883024","0.9623745706683926","0.9504420765140984","0.95947426067908","0.000016405023416155018","0.9504420765140982"
"None samples","0.9470942564080044","0.877692588535962","finished","-","","nsamples, v2","2026-04-14T21:03:42.000Z","1762","","7","3","tsne","","","None samples","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","false","5","4","0.9376","0.9485","0.9506","0.9514","0.9681","0.9593","0.9744","0.0008","0.9593","0.4976299162705739","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9102759018629956","0.8938214036965978","0.9482331224449808","0.9288669028996164","0.955458196422052","0.00003356912566232495","0.9288669028996164"
"overlay","0.9469435912783036","0.9014238773274916","finished","-","","preprocess, v2","2026-04-14T20:47:07.000Z","379","","7","3","tsne","","10000","overlay","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","true","5","6","0.9014","0.941","0.9224","0.9445","0.9661","0.9438","0.9708","0.0123","0.9438","0.2214385441939036","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9346348859959376","0.9384502118524602","0.9546606315710738","0.9445416265024223","0.9518072289156626","0.010478329844772816","0.9445416265024222"
"overlay","0.932215040830506","0.8995983935742972","finished","-","","preprocess, v2","2026-04-14T22:34:02.000Z","246","","7","3","tsne","","10000","overlay","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","true","5","8","0.9069","0.9333","0.9403","0.937","0.9545","0.9473","0.9547","0.0157","0.9473","0.07605253815650939","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9243496011109776","0.9120675706398084","0.9548048967459752","0.9393304557474812","0.9609346476816356","0.01059981156140566","0.9393304557474812"
"overlay","0.9409850466083088","0.899963490324936","finished","-","","preprocess, v2","2026-04-14T20:40:41.000Z","385","","7","3","tsne","","10000","overlay","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","true","5","6","0.9438","0.9749","0.9599","0.9763","0.9757","0.9677","0.9785","0.0152","0.9677","0.11419899993472628","supervised","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9379917723886326","0.9420849527039424","0.9647128450634092","0.9511646769416804","0.9598393574297188","0.011032350361347198","0.9511646769416804"
"overlay","0.9748588538510784","0.9437751004016064","finished","-","","preprocess, v2","2026-04-14T20:33:51.000Z","409","","7","3","tsne","","10000","overlay","/jet/projects/bio200037p/sml161/song25_oven_aiid/background_clips","/jet/projects/bio200037p/sml161/song25_oven_aiid/labeled_clips","/ocean/projects/bio200037p/sammlapp/song25_oven_aiid/training_results","/jet/projects/bio200037p/sml161/song25_oven_aiid/train_clips","3","false","","false","true","5","","","","","","","","","","","","","1","resnet18","128","1","cuda:0","binary_cross_entropy_loss","2","8","10","5","","","","","","0.9581790130916956","0.9682968446078248","0.9745983638622072","0.9663189455559767","0.9813800657174152","0.012158390134572985","0.9663189455559767"
