file,datetime,date,time,point_code,start_time,dataset,year,full_file,full_file_offset,annotation,hawkears_OVEN_score
random_5169_RK008_2023.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK966,0,earl2022b,2022,random_5169_RK008_2023.mp3,3225.426073509055,no,-3.8832123
random_1431_RK1031_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK1031,0,earl2022b,2022,random_1431_RK1031_2022.mp3,1718.36429174411,no,-6.3421125
random_1523_RK1031_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK1031,0,earl2022b,2022,random_1523_RK1031_2022.mp3,3242.3235902005995,no,-7.3100533
random_13811_RK955_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK955,0,earl2022b,2022,random_13811_RK955_2022.mp3,275.9906432028211,yes,1.6267601
random_6715_RK696_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK696,0,earl2022b,2022,random_6715_RK696_2022.mp3,3416.6668651173613,no,-4.8408046
random_2550_RK702_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK702,0,earl2022b,2022,random_2550_RK702_2022.mp3,187.47965258375584,no,-7.7753
random_0839_RK944_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK944,0,earl2022b,2022,random_0839_RK944_2022.mp3,9.49799282289556,no,-6.263409
random_6113_RK604_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK604,0,earl2022b,2022,random_6113_RK604_2022.mp3,4717.289888450657,no,-1.0461056
random_15235_RK1059_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK1059,0,earl2022b,2022,random_15235_RK1059_2022.mp3,2893.280603196764,no,-7.146501
random_2979_RK741_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK741,0,earl2022b,2022,random_2979_RK741_2022.mp3,2613.896009576268,no,-6.856721
random_15375_RK1024_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK1024,0,earl2022b,2022,random_15375_RK1024_2022.mp3,1088.1235396391864,no,-6.771431
random_3603_RK974_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK974,0,earl2022b,2022,random_3603_RK974_2022.mp3,715.4138005902861,no,-7.53141
random_6940_RK1049_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK1049,0,earl2022b,2022,random_6940_RK1049_2022.mp3,2798.587281650265,no,-6.6942153
random_9425_RK746_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK746,0,earl2022b,2022,random_9425_RK746_2022.mp3,644.5028769723722,no,-7.321051
random_13813_RK955_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK955,0,earl2022b,2022,random_13813_RK955_2022.mp3,4091.4479657104175,no,-6.4517136
random_0239_RK1013_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK1013,0,earl2022b,2022,random_0239_RK1013_2022.mp3,4818.460762439632,no,-7.0536165
random_1912_RK685_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK685,0,earl2022b,2022,random_1912_RK685_2022.mp3,602.2626935554124,no,-7.100764
random_12237_RK1021_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK1021,0,earl2022b,2022,random_12237_RK1021_2022.mp3,2127.263174901724,no,-6.879374
random_8818_RK1048_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK1048,0,earl2022b,2022,random_8818_RK1048_2022.mp3,1125.149283637463,no,-7.006981
random_11468_RK1036_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK1036,0,earl2022b,2022,random_11468_RK1036_2022.mp3,4684.394180937522,no,-6.177842
random_7972_RK063_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK063,0,earl2022b,2022,random_7972_RK063_2022.mp3,5000.844427497888,no,-6.506031
random_12012_RK606_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK606,0,earl2022b,2022,random_12012_RK606_2022.mp3,644.254788381094,yes,1.7175499
random_12677_RK621_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK621,0,earl2022b,2022,random_12677_RK621_2022.mp3,1936.3777410856248,yes,-1.2921298
random_3298_RK939_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK939,0,earl2022b,2022,random_3298_RK939_2022.mp3,1575.6702488856993,no,-8.662065
random_0638_RK736_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK736,0,earl2022b,2022,random_0638_RK736_2022.mp3,965.9431127664044,yes,1.2364496
random_6223_RK603_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK603,0,earl2022b,2022,random_6223_RK603_2022.mp3,1118.892636758149,no,-6.4587975
random_0075_RK913_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK913,0,earl2022b,2022,random_0075_RK913_2022.mp3,2754.5808710109427,no,-5.232968
random_7108_RK961_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK961,0,earl2022b,2022,random_7108_RK961_2022.mp3,2347.781459964099,yes,2.217395
random_6647_RK694_2021.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK936,0,earl2022b,2022,random_6647_RK694_2021.mp3,256.6380927487393,yes,0.74508727
random_8956_RK739_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK739,0,earl2022b,2022,random_8956_RK739_2022.mp3,3139.1919879406346,no,-7.43374
random_5876_RK1026_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK1026,0,earl2022b,2022,random_5876_RK1026_2022.mp3,3118.4493335242146,no,-6.573677
random_12558_RK693_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK693,0,earl2022b,2022,random_12558_RK693_2022.mp3,5333.5176674372415,yes,-0.5149638
random_10393_RK753_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK753,0,earl2022b,2022,random_10393_RK753_2022.mp3,987.72349979443,yes,1.7833878
random_12405_RK747_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK747,0,earl2022b,2022,random_12405_RK747_2022.mp3,809.0438922648339,yes,1.8184785
random_16459_RK1051_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK1051,0,earl2022b,2022,random_16459_RK1051_2022.mp3,4018.222978250369,no,-5.8062363
random_12952_RK731_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK731,0,earl2022b,2022,random_12952_RK731_2022.mp3,589.2623727585147,yes,2.3244958
random_5921_RK010_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK010,0,earl2022b,2022,random_5921_RK010_2022.mp3,4989.130087263837,no,-7.317966
random_7165_RK1010_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK1010,0,earl2022b,2022,random_7165_RK1010_2022.mp3,2101.559203579668,no,-5.684363
random_4721_RK610_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK610,0,earl2022b,2022,random_4721_RK610_2022.mp3,4941.326850744807,no,-6.817491
random_1919_RK685_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK685,0,earl2022b,2022,random_1919_RK685_2022.mp3,464.81891447543615,no,-7.440105
random_6553_RK694_2021.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK945,0,earl2022b,2022,random_6553_RK694_2021.mp3,338.48378892778214,no,-7.2664576
random_2700_RK949_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK949,0,earl2022b,2022,random_2700_RK949_2022.mp3,1808.7753688780272,no,-7.465825
random_16441_RK1051_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK1051,0,earl2022b,2022,random_16441_RK1051_2022.mp3,1927.9449198129555,no,-7.4745517
random_5211_RK966_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK966,0,earl2022b,2022,random_5211_RK966_2022.mp3,5114.684018075853,no,-6.449163
random_14168_RK065_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK065,0,earl2022b,2022,random_14168_RK065_2022.mp3,964.5459205459556,no,-7.335296
random_15292_RK1024_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK1024,0,earl2022b,2022,random_15292_RK1024_2022.mp3,1626.7132304258528,no,-6.8795967
random_17209_RK614_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK614,0,earl2022b,2022,random_17209_RK614_2022.mp3,3716.827247544602,unknown,-1.0281554
random_17442_RK1009_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK1009,0,earl2022b,2022,random_17442_RK1009_2022.mp3,4173.190170561986,no,-6.175628
random_17182_RK614_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK614,0,earl2022b,2022,random_17182_RK614_2022.mp3,200.58500196952528,no,-7.8844423
random_17137_RK687_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK687,0,earl2022b,2022,random_17137_RK687_2022.mp3,1668.8912513196017,no,-7.2957573
random_14204_RK065_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK065,0,earl2022b,2022,random_14204_RK065_2022.mp3,482.4231870819517,no,-7.850197
random_12850_RK735_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK735,0,earl2022b,2022,random_12850_RK735_2022.mp3,3009.296420121784,no,-7.5986032
random_0088_RK913_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK913,0,earl2022b,2022,random_0088_RK913_2022.mp3,2936.1451015374478,no,-7.0928683
random_3906_RK616_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK616,0,earl2022b,2022,random_3906_RK616_2022.mp3,3049.535671397085,no,-5.885686
random_3806_RK1044_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK1044,0,earl2022b,2022,random_3806_RK1044_2022.mp3,3346.307384704003,no,-7.347646
random_17384_RK1009_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK1009,0,earl2022b,2022,random_17384_RK1009_2022.mp3,4446.689227667113,no,-6.59703
random_2743_RK949_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK949,0,earl2022b,2022,random_2743_RK949_2022.mp3,4886.08059402527,no,-7.382402
random_9584_RK733_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK733,0,earl2022b,2022,random_9584_RK733_2022.mp3,1894.5511414574555,no,-6.2917395
random_5313_RK906_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK906,0,earl2022b,2022,random_5313_RK906_2022.mp3,4584.440783149755,no,-3.014645
random_12507_RK758_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK758,0,earl2022b,2022,random_12507_RK758_2022.mp3,4465.741044558066,yes,2.2058952
random_2343_RK602_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK602,0,earl2022b,2022,random_2343_RK602_2022.mp3,2658.695435795036,no,-7.2669907
random_13064_RK661_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK661,0,earl2022b,2022,random_13064_RK661_2022.mp3,122.44531532424551,no,-7.6268134
random_13441_RK943_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK943,0,earl2022b,2022,random_13441_RK943_2022.mp3,4286.498288617534,no,-6.9605165
random_1419_RK742_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK742,0,earl2022b,2022,random_1419_RK742_2022.mp3,1425.92373286822,no,-7.4494095
random_14713_RK1033_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK1033,0,earl2022b,2022,random_14713_RK1033_2022.mp3,3482.4725425433,no,-7.005166
random_1433_RK1031_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK1031,0,earl2022b,2022,random_1433_RK1031_2022.mp3,2623.481649485473,no,-5.062124
random_3899_RK616_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK616,0,earl2022b,2022,random_3899_RK616_2022.mp3,3825.065846674523,no,-6.379844
random_10060_RK954_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK954,0,earl2022b,2022,random_10060_RK954_2022.mp3,76.07900209275998,no,-6.51778
random_3006_RK741_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK741,0,earl2022b,2022,random_3006_RK741_2022.mp3,3447.920194838575,no,-2.1299322
random_12511_RK758_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK758,0,earl2022b,2022,random_12511_RK758_2022.mp3,319.1578517913352,yes,1.8094372
random_2240_RK694_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK694,0,earl2022b,2022,random_2240_RK694_2022.mp3,2245.414264407602,no,-7.584245
random_2967_RK890_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK890,0,earl2022b,2022,random_2967_RK890_2022.mp3,3626.914820747798,yes,1.7344674
random_2050_RK752_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK752,0,earl2022b,2022,random_2050_RK752_2022.mp3,1738.1795057428253,no,-7.320747
random_13415_RK943_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK943,0,earl2022b,2022,random_13415_RK943_2022.mp3,3845.6142051969273,no,-6.688357
random_2821_RK902_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK902,0,earl2022b,2022,random_2821_RK902_2022.mp3,4655.372669709235,no,-6.2092667
random_16594_RK969_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK969,0,earl2022b,2022,random_16594_RK969_2022.mp3,4730.834287937185,no,-7.829666
random_11994_RK606_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK606,0,earl2022b,2022,random_11994_RK606_2022.mp3,4069.3235665409857,no,-7.5968256
random_4472_RK759_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK759,0,earl2022b,2022,random_4472_RK759_2022.mp3,5186.466158629944,no,0.8889637
random_14313_RK964_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK964,0,earl2022b,2022,random_14313_RK964_2022.mp3,926.519470006722,no,-7.440538
random_9829_RK1042_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK1042,0,earl2022b,2022,random_9829_RK1042_2022.mp3,4722.87398066934,no,-6.8828216
random_2719_RK949_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK949,0,earl2022b,2022,random_2719_RK949_2022.mp3,4214.949619488243,no,-7.2392464
random_5796_RK1026_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK1026,0,earl2022b,2022,random_5796_RK1026_2022.mp3,2527.8753125524127,no,-5.9941974
random_5421_RK701_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK701,0,earl2022b,2022,random_5421_RK701_2022.mp3,3418.095127251821,no,-3.0778577
random_14435_RK692_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK692,0,earl2022b,2022,random_14435_RK692_2022.mp3,4036.413371220599,no,-6.7061725
random_0450_RK684_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK684,0,earl2022b,2022,random_0450_RK684_2022.mp3,838.5425510229635,yes,1.7247756
random_15955_RK924_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK924,0,earl2022b,2022,random_15955_RK924_2022.mp3,662.9864919706598,yes,-2.0790718
random_11965_RK606_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK606,0,earl2022b,2022,random_11965_RK606_2022.mp3,1357.182966258557,yes,1.9877859
random_2299_RK602_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK602,0,earl2022b,2022,random_2299_RK602_2022.mp3,2633.9802591464545,yes,1.9725975
random_13552_RK729_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK729,0,earl2022b,2022,random_13552_RK729_2022.mp3,2606.7100491191086,yes,1.4675106
random_9454_RK746_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK746,0,earl2022b,2022,random_9454_RK746_2022.mp3,5088.655818789193,no,-6.868854
random_3161_RK893_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK893,0,earl2022b,2022,random_3161_RK893_2022.mp3,3392.041625214725,no,0.3285708
random_8973_RK739_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK739,0,earl2022b,2022,random_8973_RK739_2022.mp3,498.9374827361862,yes,2.3144577
random_16314_RK749_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK749,0,earl2022b,2022,random_16314_RK749_2022.mp3,1124.5124228757118,yes,1.7229118
random_12640_RK621_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK621,0,earl2022b,2022,random_12640_RK621_2022.mp3,4829.720072928378,yes,0.236014
random_14817_RK895_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK895,0,earl2022b,2022,random_14817_RK895_2022.mp3,3899.8708792681778,no,-7.511577
random_3338_RK1059_2021.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK939,0,earl2022b,2022,random_3338_RK1059_2021.mp3,109.52439862558263,no,-7.5374002
random_0647_RK736_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK736,0,earl2022b,2022,random_0647_RK736_2022.mp3,5363.824015210632,no,-6.497064
random_16305_RK749_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK749,0,earl2022b,2022,random_16305_RK749_2022.mp3,4835.084571496672,no,-6.891281
random_17788_RK728_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK728,0,earl2022b,2022,random_17788_RK728_2022.mp3,3339.071873756019,no,-7.517835
random_2374_RK602_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK602,0,earl2022b,2022,random_2374_RK602_2022.mp3,2819.2709371514406,yes,1.9103241
random_1385_RK742_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK742,0,earl2022b,2022,random_1385_RK742_2022.mp3,4545.351378018835,no,-7.891826
random_14875_RK895_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK895,0,earl2022b,2022,random_14875_RK895_2022.mp3,2153.309430075401,no,-7.574672
random_11678_RK984_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK984,0,earl2022b,2022,random_11678_RK984_2022.mp3,2833.7936873109147,no,-7.9046106
random_14660_RK730_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK730,0,earl2022b,2022,random_14660_RK730_2022.mp3,3355.4286866737034,no,-7.202452
random_14351_RK007_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK007,0,earl2022b,2022,random_14351_RK007_2022.mp3,4615.988324981561,no,-5.8471107
random_6357_RK1018_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK1018,0,earl2022b,2022,random_6357_RK1018_2022.mp3,3176.2835236412325,no,-0.005443907
random_2023_RK752_2022.mp3,2022-05-16 10:00:00+00:00,2022-05-16,10:00:00,RK752,0,earl2022b,2022,random_2023_RK752_2022.mp3,4157.107599109147,no,-7.192296
random_14516_RK692_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK692,0,earl2022b,2022,random_14516_RK692_2022.mp3,186.016357957042,no,-7.489209
random_4108_RK1003_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK1003,0,earl2022b,2022,random_4108_RK1003_2022.mp3,5205.668893962637,no,-1.304352
random_2194_RK908_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK908,0,earl2022b,2022,random_2194_RK908_2022.mp3,3307.6967610115,no,-6.7277627
random_10376_RK753_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK753,0,earl2022b,2022,random_10376_RK753_2022.mp3,2609.374944923495,no,-7.845385
random_0090_RK936_2021.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK913,0,earl2022b,2022,random_0090_RK936_2021.mp3,964.6724920322112,no,-7.1516237
random_4727_RK610_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK610,0,earl2022b,2022,random_4727_RK610_2022.mp3,2800.802253801625,no,-7.427814
random_16655_RK976_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK976,0,earl2022b,2022,random_16655_RK976_2022.mp3,4304.559068753136,yes,2.1323106
random_3854_RK616_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK616,0,earl2022b,2022,random_3854_RK616_2022.mp3,2747.9914951004284,yes,1.0737282
random_0996_RK695_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK695,0,earl2022b,2022,random_0996_RK695_2022.mp3,3698.8821249467,unknown,0.64412326
random_5012_RK1054_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK1054,0,earl2022b,2022,random_5012_RK1054_2022.mp3,1370.9549388301305,no,-7.343277
random_9681_RK686_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK686,0,earl2022b,2022,random_9681_RK686_2022.mp3,4135.510720345458,no,-7.700241
random_6025_RK607_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK607,0,earl2022b,2022,random_6025_RK607_2022.mp3,363.2668007653436,no,-7.4236884
random_0833_RK944_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK944,0,earl2022b,2022,random_0833_RK944_2022.mp3,1564.423567803011,no,-7.717603
random_8067_RK921_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK921,0,earl2022b,2022,random_8067_RK921_2022.mp3,5055.143101961279,no,-6.8910346
random_0428_RK692_2023.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK684,0,earl2022b,2022,random_0428_RK692_2023.mp3,3047.6600204086167,no,-7.1130157
random_14771_RK1033_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK1033,0,earl2022b,2022,random_14771_RK1033_2022.mp3,1060.064917017541,no,-6.602716
random_13852_RK955_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK955,0,earl2022b,2022,random_13852_RK955_2022.mp3,1945.9222914862687,no,-5.723091
random_11557_RK986_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK986,0,earl2022b,2022,random_11557_RK986_2022.mp3,5069.671972904648,no,-3.0236661
random_5463_RK701_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK701,0,earl2022b,2022,random_5463_RK701_2022.mp3,2902.417465402005,no,-1.7459396
random_16224_RK601_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK601,0,earl2022b,2022,random_16224_RK601_2022.mp3,2065.679774451504,no,-7.4182434
random_16611_RK976_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK976,0,earl2022b,2022,random_16611_RK976_2022.mp3,3527.4865753140584,no,-7.8111205
random_0849_RK905_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK905,0,earl2022b,2022,random_0849_RK905_2022.mp3,2410.8619225241946,no,-3.7943723
random_5217_RK935_2024.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK966,0,earl2022b,2022,random_5217_RK935_2024.mp3,1657.7929445306222,no,-5.820633
random_10983_RK1000_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK1000,0,earl2022b,2022,random_10983_RK1000_2022.mp3,371.1266850504934,no,-6.8103347
random_12673_RK621_2022.mp3,2022-05-24 10:00:00+00:00,2022-05-24,10:00:00,RK621,0,earl2022b,2022,random_12673_RK621_2022.mp3,4509.094490728284,no,-7.858645
random_3171_RK920_2022.mp3,2022-05-22 10:00:00+00:00,2022-05-22,10:00:00,RK920,0,earl2022b,2022,random_3171_RK920_2022.mp3,4980.71305271553,no,-6.36976
random_10126_RK615_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK615,0,earl2022b,2022,random_10126_RK615_2022.mp3,5089.126595250949,no,-6.4896607
random_16803_RK1015_2022.mp3,2022-05-17 10:00:00+00:00,2022-05-17,10:00:00,RK1015,0,earl2022b,2022,random_16803_RK1015_2022.mp3,1896.760979335272,no,-7.241469
random_8156_RK931_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK931,0,earl2022b,2022,random_8156_RK931_2022.mp3,3629.749156856135,no,-6.9938865
random_10891_RK004_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK004,0,earl2022b,2022,random_10891_RK004_2022.mp3,3954.150856220521,yes,0.9654099
random_2156_RK908_2022.mp3,2022-05-20 10:00:00+00:00,2022-05-20,10:00:00,RK908,0,earl2022b,2022,random_2156_RK908_2022.mp3,2277.800050604541,no,-7.269403
random_11432_RK1036_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK1036,0,earl2022b,2022,random_11432_RK1036_2022.mp3,2432.914768258566,no,-4.5133376
random_8231_RK690_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK690,0,earl2022b,2022,random_8231_RK690_2022.mp3,67.55207118925959,no,1.3688143
random_13642_RK934_2022.mp3,2022-05-21 10:00:00+00:00,2022-05-21,10:00:00,RK934,0,earl2022b,2022,random_13642_RK934_2022.mp3,4918.680044798231,no,-6.699277
random_7087_RK961_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK961,0,earl2022b,2022,random_7087_RK961_2022.mp3,3283.1300526451896,yes,-0.34322748
random_2514_RK702_2022.mp3,2022-05-18 10:00:00+00:00,2022-05-18,10:00:00,RK702,0,earl2022b,2022,random_2514_RK702_2022.mp3,1547.0194202465575,no,-7.2206583
random_6135_RK604_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK604,0,earl2022b,2022,random_6135_RK604_2022.mp3,2607.4840170433204,no,-7.4408617
random_3794_RK1044_2022.mp3,2022-05-15 10:00:00+00:00,2022-05-15,10:00:00,RK1044,0,earl2022b,2022,random_3794_RK1044_2022.mp3,948.1608180133104,no,-7.07468
random_13644_RK934_2022.mp3,2022-05-23 10:00:00+00:00,2022-05-23,10:00:00,RK934,0,earl2022b,2022,random_13644_RK934_2022.mp3,142.44222904679265,unknown,-0.3671849
random_14183_RK065_2022.mp3,2022-05-19 10:00:00+00:00,2022-05-19,10:00:00,RK065,0,earl2022b,2022,random_14183_RK065_2022.mp3,5180.744001763306,no,-7.3039184
